filename,idx,eng,CP1,CP2,H_donor,H_accep,HB,ionCRD,cc,co,numHB,numSHB,numCRD,C_O,pt_len,dih_gs1,dih_gs2,cp1p,cp1t,cp2p,cp2t,freq,unphy,HB_info,bond_brk,bond_uexp,CP1_f,CP2_f,H_donor_f,H_accep_f,HB_f,ionCRD_f,numHB_f,numCRD_f,C_O_f,pt_len_f,dih_gs1_f,dih_gs2_f,cp1p_f,cp1t_f,cp2p_f,cp2t_f,HB_info_f,E
aMal39_TSdh_nn_104_0,6058,-1459.8656,25B,1S3,1,2,"[9_50,11_10,13_7]","[1,0,50]",-1,2,3,0,3,2.218,"[1.839, 0.952]",83.2,60.0,110.4,101.0,211.6,88.1,0,0,"[[6.82,4.32,113.0],[7.49,5.11,109.3],[7.99,5.54,109.7]]","[[[1, 1],'H_O',1.839,'OH'],[[2, 2],'C_O',2.218,'CO']]",[],25B,1S3,1,2,"[11_10,13_7]","[1,9,0,50]",2,4,2.239,"[1.758, 0.961]",85.0,78.0,109.3,99.6,216.3,89.9,"[[7.6,5.59,103.7],[8.17,5.96,105.9]]",421.7
aMal408_TSdh_nn_073_1,5898,-1459.8681,1S3,4C1,3,2,"[1_2,9_50,10_11]","[3,50]",3,2,3,0,2,2.136,"[2.377, 0.941]",166.4,135.0,197.5,75.2,261.7,4.6,0,0,"[[7.75,5.56,106.0],[7.32,5.11,107.2],[7.82,5.72,104.7]]","[[[3, 4],'C_C',1.726,'bb'],[[2, 2],'C_O',2.136,'CO'],[[3, 3],'H_O',2.377,'OH']]",[],1S3,OH1,3,2,"[1_2,9_3]","[3,11,50]",2,3,2.19,"[2.438, 0.937]",128.4,153.6,195.3,75.7,29.5,28.8,"[[7.73,5.15,112.0],[8.14,3.66,161.0]]",415.1
aMal289_TSdh_nn_162_1,3823,-1459.8906,5HO,4C1,1,2,"[2_50,3_6,10_9,11_10]","[1,0]",-1,2,4,1,2,2.199,"[1.822, 0.96]",81.8,30.0,143.2,154.7,173.5,1.6,0,0,"[[9.03,5.35,128.1],[6.45,2.41,167.1],[7.83,5.8,103.8],[7.9,5.57,108.0]]","[[[1, 1],'H_O',1.822,'OH'],[[2, 2],'C_O',2.199,'CO']]",[],5H4,4C1,1,2,"[2_9,2_50,3_6,9_10,10_11]","[1,0]",5,2,2.208,"[1.878, 0.949]",81.0,57.2,103.6,153.1,276.2,7.2,"[[8.47,3.83,166.6],[8.76,6.14,110.4],[6.31,2.3,170.1],[7.94,5.93,103.3],[8.08,6.2,101.5]]",356.0
aMal270_TSdh_nn_165_0,2114,-1459.9049,E1,3S1,1,2,"[9_11,10_7,11_50]","[1,11,50]",-1,2,3,0,3,1.9340000000000002,"[2.2, 0.948]",96.2,60.0,50.0,66.0,19.2,92.4,0,0,"[[7.96,4.34,131.9],[8.07,5.01,119.6],[8.35,4.95,125.1]]","[[[1, 1],'H_O',2.2,'OH'],[[2, 2],'C_O',1.934,'CO']]",[],E1,OS2,1,2,"[2_3,9_11,10_7,11_13]","[1,9,50]",4,3,1.859,"[2.821, 0.938]",143.2,52.6,57.3,56.1,331.4,93.5,"[[8.52,6.36,104.5],[7.61,3.76,140.3],[8.3,5.49,114.6],[8.29,4.93,124.4]]",318.5
aMal414_TSdh_nn_187_1,2554,-1459.901,3S1,4C1,-1,-1,"[1_2,3_6,3_0,9_10,10_11]","[1,2,50]",-1,2,5,2,3,2.253,"[0, 0]",93.2,30.0,25.9,79.2,109.6,4.8,0,0,"[[5.52,1.83,150.5],[7.37,3.27,150.3],[6.94,4.85,104.7],[7.84,5.51,108.1],[8.4,6.11,106.7]]","[[[2, 2],'C_O',2.253,'CO']]",[],3S1,4C1,-1,-1,"[1_2,3_6,3_0,10_11]","[2,9,50]",4,3,2.283,"[0, 0]",161.6,68.3,32.7,81.1,169.8,7.5,"[[5.97,2.09,158.2],[6.81,2.84,151.4],[6.84,4.96,101.4],[8.24,5.84,108.4]]",328.7
aMal229_TSdh_nn_184_2,5143,-1459.8782,3S1,3S1,1,2,"[1_2,3_0,6_0,9_2,10_7,11_9,13_7]","[1,2,11,50]",-1,2,7,1,4,2.164,"[1.388, 1.126]",87.0,120.0,16.2,77.1,22.2,90.0,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[6.51,4.35,107.9],[8.16,5.11,119.2],[8.25,6.14,104.3],[7.5,5.16,108.8]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3OB,3S1,-1,-1,"[1_2,3_0,9_2,9_11,10_7]","[1,2,11,50]",5,4,2.246,"[0, 0]",89.6,130.5,12.2,76.4,16.1,92.2,"[[5.63,1.9,153.0],[6.56,3.74,119.6],[7.78,3.52,154.7],[9.39,6.41,114.3],[8.29,5.28,118.1]]",388.6
aMal423_TSdh_nn_181_1,6270,-1459.8614,1HO,1C4,1,2,"[2_50,9_11,13_7]","[1,2,0]",-1,2,3,1,3,2.274,"[3.547, 0.93]",163.0,225.0,191.8,153.0,251.9,171.7,0,0,"[[7.54,3.53,146.4],[8.06,4.34,133.9],[7.73,5.18,111.7]]","[[[1, 1],'H_O',3.547,'OH'],[[2, 2],'C_O',2.274,'CO']]",[],1HO,1C4,1,2,"[2_50,9_11]","[1,2,0]",2,3,2.242,"[3.597, 0.928]",103.5,317.1,200.6,154.4,265.1,172.5,"[[7.38,3.27,152.7],[7.73,3.8,142.1]]",432.7
aMal97_TSdh_nn_001_0,470,-1459.9272,3H4,1C4,2,1,"[2_1,11_9,11_7,13_10]","[1,2,9,50]",-1,1,4,1,4,2.267,"[1.282, 1.257]",167.5,75.0,33.3,120.5,144.5,178.8,0,0,"[[5.43,1.26,151.8],[7.92,4.7,123.2],[8.53,6.37,104.6],[8.44,4.64,133.8]]","[[[1, 1],'C_O',2.267,'CO'],[[2, 2],'H_O',1.282,'OH']]",[],3E,1C4,2,1,"[2_1,9_11,13_10]","[1,2,9,50]",3,4,2.298,"[1.315, 1.211]",145.3,69.7,8.0,121.6,302.2,177.3,"[[5.48,1.21,151.2],[7.15,3.36,143.0],[8.68,5.09,127.7]]",259.9
aMal344_TSdh_nn_040_1,2007,-1459.9058,5H4,5S1,1,2,"[6_3,11_50,13_10]","[1,0]",-1,2,3,2,2,2.037,"[2.02, 0.96]",68.0,30.0,93.6,144.0,84.7,83.8,0,0,"[[7.61,4.03,133.2],[7.71,3.75,143.7],[8.32,4.14,145.5]]","[[[1, 1],'H_O',2.02,'OH'],[[2, 2],'C_O',2.037,'CO']]",[],5S1,5S1,1,2,"[1_2,6_3,11_50,13_10]","[1,9,0,50]",4,4,2.108,"[1.394, 1.12]",55.6,42.6,105.6,102.5,86.3,91.3,"[[5.66,1.12,151.5],[6.45,4.15,110.3],[8.34,4.18,145.3],[7.94,4.27,133.6]]",316.1
aMal314_TSdh_nn_093_0,3599,-1459.8923,B3O,1C4,3,2,"[2_1,9_11]","[3,9,50]",3,2,2,0,3,2.039,"[2.819, 0.933]",276.4,45.0,168.2,75.7,253.1,164.6,0,0,"[[6.8,4.34,112.3],[8.38,4.59,133.5]]","[[[3, 4],'C_C',1.832,'bb'],[[2, 2],'C_O',2.039,'CO'],[[3, 3],'H_O',2.819,'OH']]",[],B3O,1C4,3,2,"[2_1,9_11,10_13]","[3,9,7,50]",3,4,2.04,"[2.63, 0.937]",282.4,79.4,168.1,76.0,264.3,163.5,"[[7.07,4.58,112.1],[7.65,3.9,137.6],[7.57,3.33,159.2]]",351.6
aMal347_TSdh_nn_050_1,2684,-1459.8997,4C1,1C4,3,2,"[2_1,9_50,11_9]","[3,50]",3,2,3,1,2,2.077,"[3.074, 0.932]",277.2,75.0,189.2,13.7,246.6,174.6,0,0,"[[8.05,5.93,104.6],[7.33,4.82,111.8],[7.93,4.11,137.5]]","[[[3, 4],'C_C',1.808,'bb'],[[2, 2],'C_O',2.077,'CO'],[[3, 3],'H_O',3.074,'OH']]",[],4C1,1C4,3,2,"[2_1,10_13]","[3,9,11,7]",2,4,2.041,"[2.664, 0.939]",279.0,62.0,199.1,18.9,107.8,174.1,"[[8.14,5.92,105.8],[8.36,5.01,124.1]]",332.1
aMal429_TSdh_nn_047_0,5893,-1459.8682,1C4,OS2,-1,-1,"[1_2,2_50,3_6,9_50,11_9]","[3,6]",-1,6,5,2,2,2.2969999999999997,"[0, 0]",163.1,60.0,56.6,173.5,333.0,94.5,0,0,"[[7.16,4.51,114.5],[7.56,3.85,137.2],[5.8,1.97,155.7],[6.65,4.17,113.1],[7.99,4.39,131.3]]","[[[6, 6],'C_O',2.297,'CO']]",[],1C4,OS2,-1,-1,"[1_2,2_9,2_50,3_6,11_9,13_11]","[3,6]",6,2,2.312,"[0, 0]",178.9,56.8,49.9,174.9,327.9,91.2,"[[7.32,4.72,113.2],[9.67,4.95,150.9],[7.26,3.71,134.2],[5.83,1.97,155.9],[9.17,5.73,123.1],[9.03,5.27,129.8]]",414.8
aMal194_TSdh_nn_064_0,5803,-1459.8692,5S1,B3O,3,6,"[1_50,2_1,3_6,9_10]","[2,3]",-1,6,4,2,2,2.206,"[1.495, 1.082]",163.5,60.0,83.9,89.5,165.4,87.3,0,0,"[[7.55,3.58,145.7],[8.61,6.22,107.6],[6.32,1.08,164.9],[7.41,4.94,111.0]]","[[[3, 3],'H_O',1.495,'OH'],[[6, 6],'C_O',2.206,'CO']]",[],5S1,1S3,3,6,"[1_9,1_50,2_1,3_6,10_11]","[2,3]",5,2,2.188,"[1.462, 1.101]",167.2,57.0,83.9,90.5,212.2,90.4,"[[9.03,4.57,147.5],[7.66,3.9,136.8],[8.42,5.92,109.4],[6.24,1.1,167.8],[8.01,5.66,108.0]]",412.2
aMal250_TSdh_nn_273_1,1597,-1459.9095,4C1,4C1,1,2,"[9_10,10_11,11_13]","[1,6]",-1,2,3,1,2,2.056,"[2.33, 0.946]",69.4,45.0,28.6,16.3,116.8,3.9,0,0,"[[7.82,5.42,109.1],[7.95,5.87,104.3],[7.54,3.88,136.0]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,4C1,1,2,"[3_9,9_10,10_11,11_13]","[1,6]",4,2,2.09,"[2.361, 0.938]",103.4,115.1,23.6,20.3,122.2,4.3,"[[7.68,3.32,164.1],[7.78,5.52,107.0],[8.07,6.15,102.0],[7.53,3.97,133.1]]",306.4
aMal406_TSdh_nn_344_1,1649,-1459.9089999999999,E1,3OB,1,2,"[3_6,9_11,10_7]","[1,9,50]",-1,2,3,1,3,1.9069999999999998,"[2.864, 0.935]",99.5,45.0,63.3,67.1,14.7,90.7,0,0,"[[8.44,4.41,139.4],[8.25,5.02,122.1],[7.79,4.69,121.3]]","[[[1, 1],'H_O',2.864,'OH'],[[2, 2],'C_O',1.907,'CO']]",[],E1,OS2,1,2,"[2_3,3_6,9_11,10_7]","[1,9,50]",4,3,1.899,"[2.841, 0.937]",129.4,55.9,69.4,68.0,333.8,93.0,"[[8.64,6.38,105.7],[8.29,4.35,138.0],[7.66,3.72,143.1],[8.11,5.13,118.0]]",307.7
aMal413_TSdh_nn_329_1,5106,-1459.8785,4C1,5S1,2,3,"[3_9,11_50]","[1,2]",1,3,2,1,2,2.24,"[3.049, 0.931]",92.2,105.0,169.3,8.0,88.6,87.1,0,0,"[[4.92,2.63,116.0],[7.85,3.87,143.3]]","[[[1, 2],'C_C',1.724,'bb'],[[2, 2],'H_O',3.049,'OH'],[[3, 3],'C_O',2.24,'CO']]",[],4C1,5S1,2,3,"[3_9,6_7,11_50]","[1,2]",3,2,2.149,"[3.157, 0.924]",123.1,84.7,153.6,10.3,89.6,87.6,"[[7.85,3.46,161.3],[8.12,4.21,138.6],[8.02,3.95,145.0]]",387.8
aMal79_TSdh_nn_091_2,4878,-1459.8813,25B,5S1,1,2,"[6_0,9_50,13_10]","[1,11,0,50]",-1,2,3,1,4,2.237,"[1.888, 0.947]",83.0,105.0,106.1,99.2,85.6,85.9,0,0,"[[8.03,5.74,107.1],[7.87,5.26,112.3],[8.11,4.02,144.6]]","[[[1, 1],'H_O',1.888,'OH'],[[2, 2],'C_O',2.237,'CO']]",[],25B,25B,1,2,"[9_50,13_10]","[1,11,0,7,50]",2,5,2.24,"[1.768, 0.964]",167.3,106.4,108.2,97.5,105.3,95.0,"[[7.54,5.51,104.0],[8.5,4.87,129.2]]",380.4
aMal107_TSdh_nn_273_1,4165,-1459.888,4C1,3S1,1,2,"[9_50,10_13,11_50]","[1,6]",-1,2,3,2,2,2.056,"[2.33, 0.946]",69.4,45.0,28.6,16.3,29.9,85.8,0,0,"[[7.01,4.61,110.9],[7.75,3.48,157.8],[8.1,4.09,142.2]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,3OB,1,2,"[3_2,10_13,11_9]","[1,6]",3,2,2.0540000000000003,"[2.329, 0.946]",91.0,50.9,26.7,16.5,13.3,94.4,"[[8.72,6.33,107.5],[7.65,3.35,161.7],[7.78,3.8,144.0]]",362.8
aMal218_TSdh_nn_025_0,424,-1459.9289,3E,OS2,2,1,"[2_1,9_11,10_7]","[1,2,9,50]",-1,1,3,2,4,2.296,"[1.327, 1.192]",151.5,60.0,11.7,115.1,341.4,91.3,0,0,"[[5.5,1.19,151.4],[7.84,3.78,146.1],[7.76,4.59,122.9]]","[[[1, 1],'C_O',2.296,'CO'],[[2, 2],'H_O',1.327,'OH']]",[],3E,OS2,2,1,"[2_1,9_11,10_7,11_13]","[1,2,9,50]",4,4,2.31,"[1.351, 1.168]",135.3,57.2,6.6,119.1,333.3,93.2,"[[5.55,1.17,151.1],[7.67,3.73,143.0],[8.21,5.33,116.0],[8.56,5.21,123.1]]",255.5
aMal173_TSdh_nn_344_1,983,-1459.9152,E1,5S1,1,2,"[3_6,11_50,13_10]","[1,11,50]",-1,2,3,3,3,1.9069999999999998,"[2.864, 0.935]",99.5,90.0,63.3,67.1,84.9,84.1,0,0,"[[8.44,4.41,139.4],[7.83,3.84,144.0],[8.14,4.04,144.5]]","[[[1, 1],'H_O',2.864,'OH'],[[2, 2],'C_O',1.907,'CO']]",[],B14,1C4,1,2,"[3_6,9_50,13_10]","[1,9,11,7]",3,4,1.953,"[2.198, 0.946]",167.4,68.8,45.5,72.6,162.0,170.4,"[[7.78,3.57,152.9],[6.47,4.4,106.1],[7.53,3.69,141.8]]",291.4
aMal45_TSdh_nn_116_0,6087,-1459.8651,5S1,5S1,3,6,"[1_9,1_50,2_1,3_6,9_1,9_50,11_50,13_10]","[2,3]",-1,6,8,6,2,2.221,"[1.518, 1.069]",79.2,60.0,83.4,88.7,84.2,92.8,0,0,"[[11.07,6.42,139.1],[7.67,3.64,146.4],[8.67,6.29,107.3],[6.4,1.07,164.7],[11.07,5.87,156.0],[7.4,5.05,109.2],[7.82,3.74,147.5],[8.58,4.53,139.4]]","[[[3, 3],'H_O',1.518,'OH'],[[6, 6],'C_O',2.221,'CO']]",[],5S1,5S1,3,6,"[1_9,1_50,2_1,3_6,11_50,13_10]","[2,3]",6,2,2.214,"[1.508, 1.073]",92.6,71.7,85.7,90.2,84.6,92.3,"[[9.37,4.8,148.4],[7.64,3.95,135.0],[8.48,6.03,108.6],[6.38,1.07,166.4],[7.65,3.85,139.6],[9.41,5.37,134.1]]",423.0
aMal359_TSdh_nn_153_0,5005,-1459.8797,5S1,B3O,1,2,"[3_6,9_10,11_10]","[1,9,0,50]",-1,2,3,1,4,2.238,"[1.856, 0.949]",84.3,60.0,103.8,102.0,167.9,87.3,0,0,"[[8.2,3.94,149.4],[7.73,5.04,114.0],[8.73,6.49,105.6]]","[[[1, 1],'H_O',1.856,'OH'],[[2, 2],'C_O',2.238,'CO']]",[],25B,2SO,1,2,"[3_6,9_10]","[1,9,0,50]",2,4,2.255,"[1.751, 0.96]",77.7,53.0,106.1,102.8,150.1,82.0,"[[7.84,3.7,149.0],[7.4,4.94,110.6]]",384.6
aMal477_TSdh_nn_184_0,3816,-1459.8906,3S1,5S1,1,2,"[1_2,3_0,6_0,10_13,11_50]","[1,2,50]",-1,2,5,3,3,2.164,"[1.388, 1.126]",87.0,60.0,16.2,77.1,83.2,92.2,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[8.69,4.28,150.6],[7.59,3.58,147.2]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3S1,5S1,1,2,"[1_2,3_0,6_0,10_13]","[1,9,50]",4,3,2.176,"[1.477, 1.055]",60.8,32.0,24.9,79.0,86.4,84.6,"[[5.9,1.06,151.4],[6.64,3.57,124.8],[7.85,5.87,103.1],[8.14,4.18,139.8]]",356.0
aMal247_TSdh_nn_018_0,94,-1459.9385,OS2,3S1,2,1,[9_50],"[2,11,50]",-1,1,1,0,3,2.835,"[1.756, 0.956]",122.4,75.0,321.6,104.1,37.3,85.5,0,0,"[[7.48,4.7,116.2]]","[[[1, 1],'C_O',2.835,'CO'],[[2, 2],'H_O',1.756,'OH']]",[],3E,3S1,2,1,"[2_1,3_6,11_1]","[2,9,11,50]",3,4,2.432,"[1.356, 1.165]",156.9,78.3,359.6,113.3,31.0,91.2,"[[5.79,1.16,162.1],[7.55,3.47,150.7],[7.38,3.21,155.9]]",230.3
aMal398_TSdh_nn_153_2,3349,-1459.8941,5S1,1S3,1,2,"[3_6,10_11]","[1,0,50]",-1,2,2,1,3,2.238,"[1.856, 0.949]",84.3,165.0,103.8,102.0,211.9,87.3,0,0,"[[8.2,3.94,149.4],[7.65,5.41,107.0]]","[[[1, 1],'H_O',1.856,'OH'],[[2, 2],'C_O',2.238,'CO']]",[],5S1,1S3,1,2,"[3_6,10_11]","[1,9,0,50]",2,4,2.2430000000000003,"[1.768, 0.957]",132.7,64.3,104.1,103.3,210.3,88.2,"[[7.93,3.73,150.5],[7.69,5.6,104.7]]",346.8
aMal443_TSdh_nn_001_1,483,-1459.9267,3H4,3S1,2,1,"[2_1,9_50,13_7]","[1,2,11,50]",-1,1,3,1,4,2.267,"[1.282, 1.257]",167.5,135.0,33.3,120.5,28.7,89.8,0,0,"[[5.43,1.26,151.8],[7.13,4.49,114.8],[7.46,5.22,107.4]]","[[[1, 1],'C_O',2.267,'CO'],[[2, 2],'H_O',1.282,'OH']]",[],3H4,3S1,2,1,"[2_1,9_2]","[1,9,11,50]",2,4,2.3609999999999998,"[1.324, 1.213]",79.6,84.9,16.0,125.0,21.8,90.2,"[[5.67,1.21,158.0],[7.28,3.14,155.0]]",261.2
aMal17_TSdh_nn_344_2,1334,-1459.9117,E1,3S1,1,2,"[3_6,10_7,11_50]","[1,9,11,50]",-1,2,3,2,4,1.9069999999999998,"[2.864, 0.935]",99.5,75.0,63.3,67.1,23.0,89.6,0,0,"[[8.44,4.41,139.4],[8.31,5.21,119.6],[8.29,4.31,139.7]]","[[[1, 1],'H_O',2.864,'OH'],[[2, 2],'C_O',1.907,'CO']]",[],E1,3S1,1,2,"[3_6,10_7]","[1,9,11,50]",2,4,1.9409999999999998,"[2.321, 0.943]",93.9,74.8,50.9,69.3,19.2,88.1,"[[8.17,3.93,149.3],[8.35,5.32,118.2]]",300.6
aMal218_TSdh_nn_016_0,2829,-1459.8988,E3,OS2,-1,-1,"[2_1,3_50,9_11,10_7]","[1,2,3]",-1,1,4,2,3,2.528,"[0, 0]",150.8,60.0,164.8,62.8,341.4,91.3,0,0,"[[5.51,1.86,148.4],[7.95,5.58,108.4],[7.84,3.78,146.1],[7.76,4.59,122.9]]","[[[1, 1],'C_O',2.528,'CO']]",[],E3,OS2,-1,-1,"[2_1,3_50,9_11,10_7]","[1,2,3]",4,3,2.614,"[0, 0]",160.4,68.6,163.8,64.8,334.3,92.9,"[[5.53,1.85,149.7],[7.77,5.45,107.9],[8.08,4.03,143.5],[8.23,5.32,116.6]]",334.5
aMal40_TSdh_nn_356_1,2578,-1459.9007,E3,OS2,-1,-1,"[2_1,9_11,13_7]","[1,2,3]",-1,1,3,2,3,2.511,"[0, 0]",57.3,15.0,179.2,49.3,333.8,91.9,0,0,"[[5.42,1.66,150.2],[8.22,4.06,145.7],[7.65,5.39,107.3]]","[[[1, 1],'C_O',2.511,'CO']]",[],E3,OS2,-1,-1,"[2_1,3_7,3_50,9_11,13_7]","[1,2,3]",5,3,2.658,"[0, 0]",104.8,308.5,183.3,50.1,323.8,101.1,"[[5.5,1.79,150.2],[7.78,3.56,153.2],[8.66,6.38,105.7],[7.85,3.9,142.2],[7.98,6.17,100.6]]",329.5
aMal209_TSdh_nn_187_2,3396,-1459.8937,3S1,2SO,-1,-1,"[1_2,3_6,3_0,9_2,9_50,10_11]","[1,2,50]",-1,2,6,3,3,2.253,"[0, 0]",93.2,135.0,25.9,79.2,156.0,81.8,0,0,"[[5.52,1.83,150.5],[7.37,3.27,150.3],[6.94,4.85,104.7],[8.2,4.05,146.1],[6.74,4.53,108.2],[8.62,6.34,106.2]]","[[[2, 2],'C_O',2.253,'CO']]",[],3S1,14B,-1,-1,"[1_2,3_6,3_0,9_2,10_11]","[2,9,7,50]",5,4,2.2640000000000002,"[0, 0]",99.8,153.8,29.7,82.4,230.5,95.3,"[[6.0,2.18,156.8],[6.93,2.9,153.3],[6.92,5.0,101.9],[7.05,3.18,145.7],[8.44,6.34,104.0]]",347.9
aMal236_TSdh_nn_020_2,1007,-1459.9147,5S1,3S1,1,2,"[1_2,6_3,11_50]","[1,11,0,50]",-1,2,3,2,4,2.099,"[1.424, 1.091]",78.3,75.0,104.2,102.2,35.3,88.1,0,0,"[[5.69,1.09,149.8],[6.58,4.38,108.2],[7.67,3.74,143.4]]","[[[1, 1],'H_O',1.424,'OH'],[[2, 2],'C_O',2.099,'CO']]",[],25B,3S1,1,2,"[1_2,6_3]","[1,9,11,0,50]",2,5,2.116,"[1.4, 1.118]",93.8,72.7,107.2,101.1,23.8,88.9,"[[5.67,1.12,151.2],[6.73,4.33,111.3]]",292.7
aMal247_TSdh_nn_273_0,4143,-1459.8883,4C1,3S1,1,2,[9_50],"[1,6]",-1,2,1,0,2,2.056,"[2.33, 0.946]",69.4,60.0,28.6,16.3,37.3,85.5,0,0,"[[7.48,4.7,116.2]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,3S1,1,2,"[3_2,9_11,9_50]","[1,6]",3,2,2.059,"[2.307, 0.947]",88.0,58.5,26.2,16.4,21.5,92.5,"[[8.69,6.37,106.6],[9.22,5.93,120.2],[6.58,4.63,104.3]]",362.1
aMal112_TSdh_nn_271_1,3844,-1459.8903,E1,1C4,1,2,"[2_3,9_6,9_50,11_9,13_3,13_7]",[1],-1,2,6,2,1,1.976,"[2.84, 0.932]",82.7,345.0,52.5,25.0,260.9,174.8,0,0,"[[7.45,4.74,114.7],[8.36,4.59,133.2],[7.28,4.78,111.8],[7.88,4.05,138.1],[8.43,4.08,151.8],[7.87,5.26,112.4]]","[[[1, 1],'H_O',2.84,'OH'],[[2, 2],'C_O',1.976,'CO']]",[],4C1,1C4,1,2,"[2_3,3_7,9_6,11_9]",[1],4,1,1.9980000000000002,"[3.03, 0.929]",102.7,309.5,48.6,20.1,271.5,172.4,"[[6.99,4.03,120.9],[7.68,3.45,155.5],[7.79,3.47,159.5],[7.76,4.0,137.2]]",356.8
aMal347_TSdh_nn_015_1,1134,-1459.9135,3OB,1C4,3,2,"[2_1,9_50,11_9]","[3,6,0]",-1,2,3,1,3,1.87,"[3.851, 0.954]",85.4,345.0,348.1,87.3,246.6,174.6,0,0,"[[6.28,3.81,113.8],[7.33,4.82,111.8],[7.93,4.11,137.5]]","[[[2, 2],'C_O',1.87,'CO'],[[3, 3],'H_O',3.851,'OH']]",[],3OB,1C4,3,2,"[2_1,9_11,10_13]","[3,6,0]",3,3,1.865,"[3.819, 0.958]",100.4,313.6,349.9,87.5,327.9,175.4,"[[6.27,3.69,116.0],[7.3,3.5,142.2],[8.71,5.37,122.5]]",295.9
aMal406_TSdh_nn_058_1,3309,-1459.8944,E1,3OB,1,2,"[9_11,10_7]","[1,11,50]",-1,2,2,0,3,1.925,"[2.322, 0.95]",91.7,135.0,53.7,56.0,14.7,90.7,0,0,"[[8.25,5.02,122.1],[7.79,4.69,121.3]]","[[[1, 1],'H_O',2.322,'OH'],[[2, 2],'C_O',1.925,'CO']]",[],B14,3S1,1,2,"[9_1,9_50,10_7]","[1,11,50]",3,3,1.9569999999999999,"[2.899, 0.969]",64.4,127.6,49.3,74.3,15.8,92.1,"[[7.34,3.19,154.7],[7.13,4.93,106.4],[8.14,5.09,119.2]]",346.0
aMal272_TSdh_nn_120_2,4169,-1459.888,OS2,1S3,1,2,"[2_50,6_0,11_10,13_11]","[1,0]",-1,2,4,2,2,1.953,"[2.982, 0.932]",93.0,165.0,342.0,91.2,209.6,87.3,0,0,"[[6.99,3.35,138.7],[8.01,6.07,102.3],[8.0,6.23,100.1],[8.55,4.46,141.0]]","[[[1, 1],'H_O',2.982,'OH'],[[2, 2],'C_O',1.953,'CO']]",[],5H4,1S5,1,2,"[2_9,2_50,3_6,13_11]","[1,0,7]",4,3,2.05,"[2.254, 0.942]",180.9,83.9,74.8,139.7,262.8,88.1,"[[8.83,4.06,166.2],[7.59,4.74,116.7],[7.29,3.26,151.8],[8.01,4.59,127.0]]",362.8
aMal200_TSdh_nn_127_2,1110,-1459.9138,E1,3S1,1,2,"[3_6,10_7,11_50,13_7]","[1,9,11,50]",-1,2,4,2,4,1.9769999999999999,"[2.292, 0.943]",91.9,75.0,50.1,69.5,22.0,88.4,0,0,"[[8.11,3.87,149.7],[8.44,5.34,119.2],[8.77,4.61,141.1],[7.48,5.14,108.9]]","[[[1, 1],'H_O',2.292,'OH'],[[2, 2],'C_O',1.977,'CO']]",[],E1,3OB,1,2,"[3_6,10_7]","[1,9,11,50]",2,4,2.004,"[2.086, 0.952]",105.0,65.6,45.5,70.4,13.9,88.5,"[[8.16,3.86,151.9],[8.03,5.0,119.1]]",295.1
aMal422_TSdh_nn_167_2,1899,-1459.9067,E4,1S3,2,1,"[2_9,3_6,10_11]",[2],-1,1,3,1,1,2.583,"[1.714, 0.964]",72.3,135.0,76.0,117.7,218.6,86.5,0,0,"[[8.22,3.07,111.5],[7.56,3.63,144.6],[7.65,5.4,107.2]]","[[[1, 1],'C_O',2.583,'CO'],[[2, 2],'H_O',1.714,'OH']]",[],5H4,B3O,2,1,"[1_9,1_50,3_6,9_10]",[2],4,1,2.5140000000000002,"[1.695, 0.966]",133.6,56.4,81.9,113.2,167.2,80.9,"[[8.33,3.76,164.8],[8.57,5.54,117.1],[7.64,3.73,143.3],[7.2,4.86,109.4]]",313.7
aMal55_TSdh_nn_099_2,2158,-1459.9046,E1,5S1,1,2,[9_50],"[1,11,50]",-1,2,1,0,3,1.935,"[2.426, 0.946]",95.8,105.0,54.9,55.5,87.2,89.1,0,0,"[[7.76,5.13,112.8]]","[[[1, 1],'H_O',2.426,'OH'],[[2, 2],'C_O',1.935,'CO']]",[],E1,5S1,1,2,"[3_6,13_10]","[1,11,7,50]",2,4,2.011,"[2.069, 0.953]",131.8,142.2,46.0,71.3,103.2,92.3,"[[8.02,3.75,152.5],[8.49,4.84,129.7]]",319.3
